2025-08-18 02:57:12.784 | INFO     | __main__:load_image:151 | 📁 Loading image from file: Computer_Vision_Agent\assets\Construction-workers.jpg
2025-08-18 02:57:12.784 | ERROR    | __main__:load_image:154 | ❌ Image file not found: Computer_Vision_Agent\assets\Construction-workers.jpg
2025-08-18 02:57:12.784 | ERROR    | __main__:load_image:188 | 📁 File I/O error: Image file not found: Computer_Vision_Agent\assets\Construction-workers.jpg
2025-08-18 02:57:12.784 | CRITICAL | __main__:process_image:490 | ❌ Pipeline failed after 0.00s: Image file not found: Computer_Vision_Agent\assets\Construction-workers.jpg
2025-08-18 02:57:44.733 | INFO     | __main__:setup_logging:72 | 🚀 Logging system initialized
2025-08-18 03:02:04.874 | INFO     | __main__:setup_logging:72 | 🚀 Logging system initialized
2025-08-18 03:02:12.365 | INFO     | __main__:__init__:109 | 🔧 Initializing ObjectDetectionAgent
2025-08-18 03:02:12.366 | DEBUG    | __main__:__init__:115 | 🔑 API key provided: ***********************************uA2I
2025-08-18 03:02:13.569 | SUCCESS  | __main__:__init__:120 | ✅ Successfully initialized Gemini client with model: gemini-2.5-pro
2025-08-18 03:02:13.569 | INFO     | __main__:batch_process:506 | 🚀 Starting batch processing of 1 images
2025-08-18 03:02:13.569 | INFO     | __main__:batch_process:507 | 📁 Output directory: batch_results
2025-08-18 03:02:13.570 | DEBUG    | __main__:batch_process:512 | ✅ Created/verified output directory: batch_results
2025-08-18 03:02:13.570 | INFO     | __main__:batch_process:522 | 🔄 Processing image 1/1
2025-08-18 03:02:13.571 | DEBUG    | __main__:batch_process:523 | 📋 Current image source type: <class 'str'>
2025-08-18 03:02:13.571 | DEBUG    | __main__:batch_process:533 | 💾 Will save to: batch_results\result_Construction-workers.jpg
2025-08-18 03:02:13.571 | INFO     | __main__:process_image:432 | 🚀 Starting complete image processing pipeline
2025-08-18 03:02:13.571 | INFO     | __main__:process_image:436 | 🔄 Step 1/4: Loading image...
2025-08-18 03:02:13.571 | INFO     | __main__:load_image:136 | 📥 Starting image loading process
2025-08-18 03:02:13.571 | INFO     | __main__:load_image:151 | 📁 Loading image from file: C:\Users\Raghu\Downloads\Incidence_response_agent\Computer_Vision_Agent\assets\Construction-workers.jpg
2025-08-18 03:02:13.572 | DEBUG    | __main__:load_image:158 | 📊 File size: 674914 bytes
2025-08-18 03:02:13.572 | DEBUG    | __main__:load_image:163 | 📖 Successfully read 674914 bytes from file
2025-08-18 03:02:13.572 | DEBUG    | __main__:load_image:173 | 🖼️ Converting bytes to PIL Image
2025-08-18 03:02:13.587 | DEBUG    | __main__:load_image:176 | 📏 Image dimensions: 1200x676
2025-08-18 03:02:13.587 | DEBUG    | __main__:load_image:177 | 🎨 Image mode: RGB
2025-08-18 03:02:13.588 | SUCCESS  | __main__:load_image:180 | ✅ Image loaded successfully in 0.02s
2025-08-18 03:02:13.588 | INFO     | __main__:process_image:440 | 🔄 Step 2/4: Detecting objects...
2025-08-18 03:02:13.588 | INFO     | __main__:detect_objects:206 | 🤖 Starting object detection with Gemini API
2025-08-18 03:02:13.588 | INFO     | __main__:detect_objects:227 | 📝 Using default detection prompt
2025-08-18 03:02:13.588 | DEBUG    | __main__:detect_objects:229 | 🎯 Model: gemini-2.5-pro
2025-08-18 03:02:13.588 | DEBUG    | __main__:detect_objects:230 | 📤 Sending request to Gemini API
2025-08-18 03:02:32.878 | SUCCESS  | __main__:detect_objects:242 | ✅ Received response from Gemini API in 19.29s
2025-08-18 03:02:32.878 | DEBUG    | __main__:detect_objects:243 | 📊 Response length: 569 characters
2025-08-18 03:02:32.878 | DEBUG    | __main__:detect_objects:244 | 📋 Response preview: ```json
[
    {"box_2d": [145, 633, 501, 708], "label": "construction worker"},
    {"box_2d": [128, 141, 526, 421], "label": "concrete bucket"},
    {"box_2d": [610, 759, 1000, 953], "label": "constr...
2025-08-18 03:02:32.878 | INFO     | __main__:process_image:444 | 🔄 Step 3/4: Parsing and validating detections...
2025-08-18 03:02:32.878 | INFO     | __main__:parse_detections:265 | 🔍 Starting detection parsing and validation
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:266 | 📄 Input response length: 569
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:273 | 🧹 Searching for JSON content in response
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:289 | 📦 Extracted JSON string: [
    {"box_2d": [145, 633, 501, 708], "label": "construction worker"},
    {"box_2d": [128, 141, 526, 421], "label": "concrete bucket"},
    {"box_2d": [610, 759, 1000, 953], "label": "construction w...
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:290 | 🔧 Attempting Pydantic validation
2025-08-18 03:02:32.878 | SUCCESS  | __main__:parse_detections:297 | ✅ Successfully parsed and validated 8 detections
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 1: construction worker at (145, 633, 501, 708)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 2: concrete bucket at (128, 141, 526, 421)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 3: construction worker at (610, 759, 1000, 953)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 4: construction worker at (102, 608, 435, 663)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 5: construction worker at (390, 362, 980, 574)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 6: construction worker at (140, 362, 433, 541)
2025-08-18 03:02:32.878 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 7: construction worker at (186, 110, 720, 255)
2025-08-18 03:02:32.883 | DEBUG    | __main__:parse_detections:301 | 🎯 Detection 8: construction worker at (303, 2, 864, 237)
2025-08-18 03:02:32.883 | INFO     | __main__:process_image:452 | 🔄 Step 4/4: Drawing bounding boxes...
2025-08-18 03:02:32.883 | INFO     | __main__:draw_detections:333 | 🎨 Starting to draw 8 detections on image
2025-08-18 03:02:32.883 | DEBUG    | __main__:draw_detections:334 | 🖼️ Image size: (1200, 676)
2025-08-18 03:02:32.883 | DEBUG    | __main__:draw_detections:335 | 🎨 Drawing parameters - box_color: red, text_color: white, box_width: 3
2025-08-18 03:02:32.884 | DEBUG    | __main__:draw_detections:345 | 🔤 Loading font for text rendering
2025-08-18 03:02:32.884 | DEBUG    | __main__:draw_detections:348 | ✅ Successfully loaded arial.ttf font
2025-08-18 03:02:32.886 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 1/8: construction worker
2025-08-18 03:02:32.886 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=145, xmin=633, ymax=501, xmax=708
2025-08-18 03:02:32.886 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [759, 98, 849, 338]
2025-08-18 03:02:32.886 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for construction worker
2025-08-18 03:02:32.888 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'construction worker' for detection 1
2025-08-18 03:02:32.888 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 2/8: concrete bucket
2025-08-18 03:02:32.888 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=128, xmin=141, ymax=526, xmax=421
2025-08-18 03:02:32.888 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [169, 86, 505, 355]
2025-08-18 03:02:32.889 | DEBUG    | __main__:draw_detections:382 | 📦 Drew bounding box for concrete bucket
2025-08-18 03:02:32.890 | DEBUG    | __main__:draw_detections:400 | 📝 Drew label 'concrete bucket' for detection 2
2025-08-18 03:02:32.890 | DEBUG    | __main__:draw_detections:356 | 🎯 Drawing detection 3/8: construction worker
2025-08-18 03:02:32.890 | DEBUG    | __main__:draw_detections:364 | 📦 Normalized coordinates: ymin=610, xmin=759, ymax=1000, xmax=953
2025-08-18 03:02:32.890 | DEBUG    | __main__:draw_detections:371 | 📏 Pixel coordinates: [910, 412, 1143, 676]
